name,review_count,rating,longitude,latitude,country,state,price
Fork & Fig,992,4.5,-106.56739,35.10871,US,NM,2
Nexus Brewery,902,4.0,-106.605985,35.133988,US,NM,2
Guava Tree Cafe,360,4.5,-106.610396,35.08127,US,NM,2
Banh Mi Coda,419,4.5,-106.568084813195,35.0739902339678,US,NM,1
Taqueria Mexico,546,4.5,-106.645543396984,35.1100082886596,US,NM,1
Golden Crown Panaderia,552,4.5,-106.658451885088,35.0957207234847,US,NM,1
Tia Betty Blue's,570,4.5,-106.586007536771,35.0622210813679,US,NM,1
Magokoro,333,4.5,-106.5814256,35.1089251,US,NM,2
Backstreet Grill,1070,4.0,-106.668412829639,35.0960777424756,US,NM,2
La Cumbre Brewing Company,338,4.5,-106.61422,35.11791,US,NM,1
Richie B’s Pizza,391,4.5,-106.566375,35.129799,US,NM,1
The Farmacy,379,4.5,-106.60244,35.07938,US,NM,2
The Grill on San Mateo,398,4.5,-106.585444,35.121268,US,NM,1
Pappadeaux Seafood Kitchen,566,4.0,-106.598155,35.141348,US,NM,3
The Paleta Bar,211,4.5,-106.577769768016,35.1052598025243,US,NM,1
Poki Poki Cevicheria,317,4.5,-106.6060083,35.079782,US,NM,2
"Rudy's ""Country Store"" and Bar-B-Q",512,4.0,-106.604906916618,35.107228963988,US,NM,2
El Paisa,305,4.5,-106.6647,35.06856,US,NM,1
Asian Pear,289,4.5,-106.5778345,35.174641,US,NM,1
Farina Pizzeria & Wine Bar Downtown,457,4.5,-106.6418247,35.0831,US,NM,2
Trifecta Coffee Company,193,4.5,-106.626495361328,35.1367835998535,US,NM,2
Two Fools Tavern,519,4.0,-106.60897,35.08068,US,NM,2
I Scream Ice Cream,189,5.0,-106.60386,35.10123,US,NM,1
Antiquity Restaurant,327,4.5,-106.670638154294,35.0954470457777,US,NM,3
Vinaigrette,567,4.0,-106.667778,35.092159,US,NM,2
Los Poblanos Historic Inn & Organic Farm,332,4.5,-106.66618,35.14789,US,NM,2
Tia B's La Waffleria,540,4.0,-106.6051949,35.0803681,US,NM,2
El Patio De Albuquerque,621,4.0,-106.62063,35.07941,US,NM,2
2G's Bistro,165,5.0,-106.642684154212,35.0832233090348,US,NM,2
Sakura Sushi and Grill,293,4.5,-106.68097,35.15571,US,NM,2
Basil Leaf Vietnamese Restaurant,410,4.5,-106.53314,35.09273,US,NM,2
Pollito Con Papas,238,4.5,-106.573989868164,35.0585403442383,US,NM,2
An Hy Quan Vegetarian Restaurant,213,4.5,-106.51564,35.09601,US,NM,2
Poki Poki Cevicheria,294,4.5,-106.551279,35.1232895,US,NM,2
Mary & Tito's,393,4.0,-106.646699085832,35.1121502527045,US,NM,1
Vick's Vittles Country Kitchen,273,4.5,-106.549005,35.073411,US,NM,1
Naruto,283,4.5,-106.623344,35.080813,US,NM,2
D.H. Lescombes Winery & Bistro,600,4.0,-106.67108,35.10315,US,NM,2
Curry Leaf,325,4.5,-106.570142,35.129993,US,NM,2
Thai Vegan,290,4.5,-106.5848,35.14528,US,NM,2
Ajiaco Colombian Bistro,208,4.5,-106.608657836914,35.0789375305176,US,NM,2
Bistronomy B2B,558,4.0,-106.61003112793,35.0803680419922,US,NM,2
Amore Neapolitan Pizzeria-Green Jeans,245,4.5,-106.6031091,35.1056594,US,NM,2
Seared,214,4.5,-106.66935,35.09294,US,NM,2
Sadie's Of New Mexico,869,3.5,-106.638300418854,35.1476349046922,US,NM,2
Yardbird Southern Table & Bar,5246,4.5,-115.170111842838,36.1223280184553,US,NV,2
Mon Ami Gabi,9632,4.0,-115.172434,36.112859,US,NV,2
Gordon Ramsay Hell's Kitchen,5629,4.5,-115.175068,36.11618,US,NV,3
Gangnam Asian BBQ Dining,4052,4.5,-115.151063,36.109315,US,NV,2
El Dorado Cantina - Las Vegas Strip,4208,4.5,-115.171247,36.135072,US,NV,2
Egg & I,4243,4.5,-115.202492506843,36.1443697895445,US,NV,2
Mr. Mamas Breakfast and Lunch,3700,4.5,-115.226135,36.086295,US,NV,1
Nacho Daddy,5008,4.5,-115.17111089259,36.1080857621234,US,NV,2
Earl of Sandwich,5250,4.5,-115.1718738,36.1094075,US,NV,1
Lotus of Siam,4058,4.0,-115.143203,36.143617,US,NV,2
Oyster Bar,2852,4.5,-115.174937,36.14295,US,NV,2
Rollin Smoke Barbeque,3391,4.5,-115.176756,36.132097,US,NV,2
Secret Pizza,4971,4.0,-115.174212,36.10984,US,NV,1
Carson Kitchen,2472,4.5,-115.140640474856,36.1678783156885,US,NV,2
Hash House A Go Go,7075,4.0,-115.171579781293,36.1181806905551,US,NV,2
Brew Tea Bar,2013,5.0,-115.2422,36.05421,US,NV,1
Sakana,2851,4.5,-115.138436947621,36.1171507742866,US,NV,2
Joes Seafood Prime Steak & Stone Crab,2982,4.5,-115.173656,36.119098,US,NV,3
Tacos El Gordo,4331,4.0,-115.164502546252,36.1322471703956,US,NV,1
Hobak Korean BBQ,2007,4.5,-115.221996888693,36.1260309581078,US,NV,2
Shang Artisan Noodle,2154,4.5,-115.20975,36.11494,US,NV,1
Bouchon,4216,4.0,-115.169853249403,36.1209554593125,US,NV,3
Chubby Cattle,2028,4.5,-115.224047601827,36.1267226328561,US,NV,2
Soho Japanese Restaurant,1761,4.5,-115.22581,36.05522,US,NV,2
Firefly Tapas Kitchen & Bar,2199,4.5,-115.154228210449,36.1200981140137,US,NV,2
Wicked Spoon,7545,3.5,-115.176155,36.10955,US,NV,3
Fountains of Bellagio,1266,4.5,-115.174006,36.112777,US,NV,N/A
Egg Works,2426,4.5,-115.117213322754,36.0719180320915,US,NV,2
HEXX kitchen + bar,3592,4.0,-115.172397,36.112279,US,NV,2
Viva Las Arepas,1612,4.5,-115.15239,36.15174,US,NV,1
SkinnyFATS,2643,4.5,-115.1814849,36.0758866,US,NV,2
The Peppermill Restaurant & Fireside Lounge,3958,4.0,-115.163094755496,36.1336673317093,US,NV,2
Monta Japanese Noodle House,2909,4.0,-115.2099104,36.1263223,US,NV,1
Mesa Grill,3610,4.0,-115.174792706967,36.1171245659156,US,NV,3
Eat.,2604,4.0,-115.13895,36.16672,US,NV,2
VegeNation,1735,4.5,-115.1393104473,36.1672853943714,US,NV,2
Gordon Ramsay Steak,4250,4.0,-115.17129,36.1129,US,NV,4
888 Korean BBQ,1440,4.5,-115.19622433,36.1254545,US,NV,2
Raku,1662,4.5,-115.210028,36.127033,US,NV,3
Pizza Rock,2585,4.0,-115.142267074274,36.1716181086619,US,NV,2
Arawan Thai Bistro and Dessert,1011,4.5,-115.142520845647,36.1422857525211,US,NV,2
Bajamar Seafood & Tacos,771,5.0,-115.151811880799,36.1517421041723,US,NV,1
The Golden Tiki,1469,4.5,-115.192284688341,36.1261397025498,US,NV,2
SUSHISAMBA - Las Vegas,2730,4.0,-115.167552877219,36.1245818974195,US,NV,3
Del Frisco's Double Eagle Steakhouse,1596,4.5,-115.155438561073,36.1179815811115,US,NV,4
Nacho Daddy Downtown,2386,4.0,-115.141611307684,36.1703072214825,US,NV,2
Therapy,1754,4.5,-115.139841502399,36.1690657918476,US,NV,2
Omelet House,1461,4.5,-115.1714,36.15958,US,NV,2
Holsteins,3505,4.0,-115.174603,36.109842,US,NV,2
Shake Shack,3153,4.0,-115.173450261354,36.1030612595273,US,NV,2
Levain Bakery,8203,4.5,-73.980282552649,40.7773520936702,US,NY,2
Katz's Delicatessen,12389,4.0,-73.9875259,40.722237,US,NY,2
The Halal Guys,9499,4.0,-73.9823763985838,40.763171551001,US,NY,1
Ippudo NY,9983,4.0,-73.99015,40.73092,US,NY,2
The Metropolitan Museum of Art,2903,4.5,-73.963245,40.779449,US,NY,N/A
Central Park,2484,5.0,-73.9656022837641,40.782418740809,US,NY,N/A
Bibble & Sip,4819,4.5,-73.98518,40.76282,US,NY,1
Los Tacos No.1,3018,4.5,-74.0060838,40.7425547,US,NY,1
Prince Street Pizza,3662,4.5,-73.9944863319397,40.7229087705545,US,NY,1
LoveMama,5096,4.5,-73.9860613,40.7303859,US,NY,2
Best Bagel & Coffee,3328,4.5,-73.9910861,40.7522683,US,NY,1
Burger & Lobster,5438,4.0,-73.99344,40.74007,US,NY,2
Thai Villa,3424,4.5,-73.99065,40.73902,US,NY,2
Gramercy Tavern,2918,4.5,-73.98825,40.73844,US,NY,4
The High Line,2347,4.5,-74.0084399,40.7396,US,NY,N/A
Peter Luger,5780,4.0,-73.962478,40.709945,US,NY,4
National September 11 Memorial Museum,1425,4.5,-74.012481,40.71143,US,NY,N/A
Clinton Street Baking Company,5094,4.0,-73.983933,40.721128,US,NY,2
Shake Shack,5595,4.0,-73.98248,40.73854,US,NY,2
Le Bernardin,2539,4.5,-73.981763,40.761557,US,NY,4
Los Tacos No.1,1805,4.5,-73.9877717,40.7575067,US,NY,1
Dominique Ansel Bakery,4536,4.0,-74.00291,40.72522,US,NY,2
Taiyaki NYC,2889,4.5,-73.9988,40.71789,US,NY,1
Brooklyn Bridge,1386,4.5,-73.9966657489186,40.7059677364821,US,NY,N/A
Buddakan,3991,4.0,-74.0048000961542,40.7422762672197,US,NY,3
Jacob's Pickles,4226,4.0,-73.9755284786224,40.7866504411994,US,NY,2
Juliana's Pizza,2224,4.5,-73.9934159993549,40.7026153030093,US,NY,2
Russ & Daughters,2241,4.5,-73.9882828294139,40.722589,US,NY,2
Amélie,2685,4.5,-73.99766,40.7327,US,NY,2
Joe's Shanghai,6206,4.0,-73.9967012,40.7156608,US,NY,2
Club A Steakhouse,2799,4.5,-73.96557,40.76006,US,NY,3
Eataly Flatiron,5631,4.0,-73.989716662832,40.74195877796,US,NY,2
Chinatown Ice Cream Factory,2777,4.0,-73.99818,40.715452,US,NY,1
Ippudo Westside,3683,4.0,-73.98661,40.76344,US,NY,2
Anytime,1414,4.5,-73.98674,40.74779,US,NY,2
Eleven Madison Park,2180,4.5,-73.9872074872255,40.7416907417333,US,NY,4
Spot Dessert Bar,3006,4.0,-73.98892,40.72939,US,NY,2
Lombardi's Pizza,6118,4.0,-73.9955956044561,40.7215934960083,US,NY,2
Del Frisco's Double Eagle Steakhouse,3011,4.5,-73.982221,40.759412,US,NY,4
Upstate Craft Beer & Oyster Bar,1860,4.5,-73.986557,40.726373,US,NY,2
Grand Central Terminal,1401,4.5,-73.977165,40.752793,US,NY,N/A
Rubirosa,2261,4.5,-73.996233,40.722766,US,NY,2
Up Thai,2324,4.5,-73.9576330868512,40.7698275926665,US,NY,2
Top Thai Greenwich,1496,4.5,-73.999392,40.729771,US,NY,2
Rice To Riches,3026,4.0,-73.995802,40.721845,US,NY,2
Caracas Arepa Bar,2551,4.0,-73.9854223,40.7269655,US,NY,2
ABC Kitchen,2972,4.0,-73.989472,40.738085,US,NY,3
Junior's Restaurant & Bakery - 45th St.,4628,4.0,-73.98654,40.7582662685627,US,NY,2
The Museum of Modern Art,1992,4.5,-73.977625,40.761441,US,NY,N/A
Molly's Cupcakes,1672,4.5,-74.00248,40.73014,US,NY,2
Brassica,1085,4.5,-83.00294,39.97638,US,OH,2
Hot Chicken Takeover,1234,4.5,-83.004353996817,39.9716091678141,US,OH,2
Fox In the Snow Cafe,939,4.5,-82.99939,39.9841399,US,OH,2
Northstar Café,1056,4.5,-83.0046,39.98154,US,OH,2
Pistacia Vera,648,4.5,-82.995872,39.951168,US,OH,2
Katalina's,939,4.5,-83.015735,39.983716,US,OH,2
Schmidt's Sausage Haus,1338,4.0,-82.991043589584,39.9462675587893,US,OH,2
Momo Ghar,549,4.5,-82.985292,40.0598146,US,OH,1
Jeni's Splendid Ice Creams,466,4.5,-83.00337,39.97699,US,OH,1
Wolf's Ridge Brewing,929,4.0,-82.997612,39.96727,US,OH,2
Scotty's Cafe,365,5.0,-82.9214528717193,39.9714992218486,US,OH,1
Lavash Cafe,619,4.5,-83.01398,40.0231,US,OH,2
The Pearl,876,4.0,-83.00332,39.97539,US,OH,2
Los Guachos Taqueria,776,4.5,-83.05733,40.06464,US,OH,1
Skillet,698,4.5,-82.9859843,39.944412,US,OH,2
Hot Chicken Takeover,570,4.5,-83.0204,40.0478,US,OH,2
Jeni's Splendid Ice Creams,370,4.5,-83.00416,39.97217,US,OH,2
Ray Ray's Hog Pit,392,4.5,-83.0117940480072,40.0156875852615,US,OH,2
Marcella's Columbus - Short North,768,4.0,-83.0032412,39.9749276,US,OH,2
Third and Hollywood,595,4.5,-83.044013,39.984957,US,OH,3
Dirty Frank's Hot Dog Palace,1090,4.0,-82.99498,39.9575,US,OH,1
Forno Kitchen + Bar,717,4.0,-83.00366,39.97699,US,OH,2
Akai Hana,584,4.5,-83.05175,40.0508,US,OH,2
Northstar Café,667,4.0,-82.914536277385,40.0488705069114,US,OH,2
Lindey's,700,4.0,-82.99368,39.95069,US,OH,3
Brothers Drake Meadery,293,4.5,-83.0046,39.98731,US,OH,2
Belle's Bread,290,4.5,-83.0516333315606,40.0501763839821,US,OH,1
The Thurman Cafe,954,4.0,-82.99112,39.93954,US,OH,2
Valters at the Maennerchor,373,4.5,-82.9964588955045,39.9421681702273,US,OH,2
The Eagle,577,4.0,-83.00337,39.97857,US,OH,2
Harvest Bar + Kitchen,408,4.5,-83.0131830318578,40.0208808576011,US,OH,2
Sweet Carrot,543,4.0,-83.04423,39.98848,US,OH,2
Mitchell's Ocean Club,447,4.5,-82.9152087424494,40.0500613230406,US,OH,3
Kai's Crab Boil,404,4.5,-83.04251,40.06128,US,OH,2
Bakersfield,645,4.0,-83.00374,39.97733,US,OH,2
Cap City Fine Diner Columbus - Grandview,583,4.0,-83.0250615975532,39.9864202059625,US,OH,2
Jeni's Splendid Ice Creams,237,4.5,-83.0450462,39.9838295,US,OH,2
Portia's Cafe,323,4.5,-82.999988,40.05514,US,OH,2
The Roosevelt Coffeehouse,206,4.5,-82.993112,39.966155,US,OH,1
Pattycake Bakery,301,4.5,-83.014092,40.023558,US,OH,2
Basi Italia,316,4.5,-83.0107192993164,39.9781837463379,US,OH,3
Borgata Pizza Cafe,375,4.5,-82.95738,40.08529,US,OH,2
Brown Bag Deli,344,4.5,-82.9925,39.94429,US,OH,2
The Refectory Restaurant,361,4.5,-83.0482567,40.0637684,US,OH,4
Martini Modern Italian,414,4.0,-83.0028762817383,39.9714241027832,US,OH,3
Tensuke Express,391,4.0,-83.051191,40.05088,US,OH,2
Yats Grandview,267,4.5,-83.0445696786046,39.9860267624775,US,OH,1
Meshikou,377,4.5,-83.0587738462697,40.0651208821195,US,OH,2
Arch City Tavern,369,4.5,-83.003814,39.98003,US,OH,2
Si Señor Peruvian Sandwiches and More,210,4.5,-83.0452231317759,39.9888704717159,US,OH,1
Cafe Kacao,999,4.5,-97.5348099,35.5039299,US,OK,2
Kitchen No 324,1224,4.5,-97.5161133,35.4705811,US,OK,2
Cheever's Cafe,841,4.5,-97.519048,35.49374,US,OK,2
Empire Slice House,1088,4.5,-97.541423,35.485709,US,OK,1
Oklahoma City National Memorial & Museum,338,5.0,-97.517340834671,35.4736630319091,US,OK,N/A
Whiskey Cake,1042,4.0,-97.543053,35.523103,US,OK,2
The Mule,733,4.5,-97.5387315285266,35.4859482339289,US,OK,2
Gorō Ramen + Izakaya,634,4.5,-97.5227359,35.4996873,US,OK,2
Hatch Early Mood Food,901,4.5,-97.51445,35.47853,US,OK,2
Tamashii Ramen,691,4.5,-97.5187203455078,35.4763325789891,US,OK,2
Nic's Grill,395,4.5,-97.548094,35.480937,US,OK,2
Pie Junkie,331,4.5,-97.5390149,35.486192,US,OK,1
Cattlemen's,1128,4.0,-97.5547807375935,35.4520959370169,US,OK,2
Waffle Champion,613,4.0,-97.5209635745563,35.4805885206791,US,OK,2
The Jones Assembly,499,4.5,-97.5275126472116,35.4666164759424,US,OK,2
The Press,414,4.5,-97.5394776463509,35.4853898174843,US,OK,2
The Loaded Bowl,347,4.5,-97.5332,35.46361,US,OK,2
Four J's Diner Laotian & Thai Cuisine,230,5.0,-97.554051,35.435454,US,OK,1
Sheesh Mahal,445,4.5,-97.5661010742188,35.5178489685059,US,OK,1
Picasso on Paseo,494,4.0,-97.5233089,35.4999366,US,OK,2
The Hall's Pizza Kitchen,318,4.5,-97.518338,35.477657,US,OK,2
Elemental Coffee,375,4.5,-97.519478,35.475789,US,OK,1
Iron Star Urban Barbeque,450,4.0,-97.5247192382812,35.5081367492676,US,OK,2
Pho Lien Hoa,397,4.0,-97.527479454875,35.4935273559254,US,OK,1
The Garage Burgers and Beer,351,4.5,-97.5164930233319,35.4789202520057,US,OK,2
Tokyo Japanese Restaurant,303,4.5,-97.5295820274259,35.5482119087954,US,OK,2
Cafe Antigua,266,4.5,-97.531456,35.488365,US,OK,2
Vito's Ristorante,270,4.5,-97.5652232,35.5489068,US,OK,2
HunnyBunny Biscuit,322,4.5,-97.520354,35.493458,US,OK,2
Redrock Canyon Grill,429,4.5,-97.578108,35.563736,US,OK,2
OSO Paseo,305,4.5,-97.522669,35.498943,US,OK,2
Clarity Coffee,156,4.5,-97.520221,35.468003,US,OK,2
Barrios Fine Mexican Dishes,437,4.0,-97.51892,35.4775,US,OK,2
Tucker's Onion Burgers,280,4.5,-97.518532,35.49295,US,OK,1
Republic Gastropub,398,4.0,-97.534012,35.53237,US,OK,2
Aurora,316,4.0,-97.539146264515,35.4858848675245,US,OK,2
Pizzeria Gusto,320,4.0,-97.5213089,35.4939995,US,OK,2
Roxy's Ice Cream Social,214,4.5,-97.540435,35.485759,US,OK,1
Big Truck Tacos,450,4.0,-97.5215914,35.4931451,US,OK,1
The Red Cup,268,4.0,-97.5335,35.50141,US,OK,1
Cuppies and Joe,259,4.0,-97.525252,35.493573,US,OK,1
Taqueria Sanchez,157,4.5,-97.590522,35.479045,US,OK,1
Ingrid's Kitchen,359,4.0,-97.552375793457,35.5079956054688,US,OK,2
Black Walnut ,161,4.5,-97.509146,35.471489,US,OK,2
Sushi Neko,348,4.0,-97.5297051,35.5152625,US,OK,2
Ludivine,272,4.0,-97.5186748,35.478116,US,OK,3
Patrono,182,4.5,-97.5214341228311,35.4703256887552,US,OK,2
FRIDA southwest,189,4.5,-97.5213149996807,35.4985300003351,US,OK,2
The Wedge Pizzeria,296,4.0,-97.53002,35.51893,US,OK,2
Cafe Do Brasil,242,4.0,-97.520974,35.47982,US,OK,2
Screen Door,7164,4.5,-122.64164,45.52309,US,OR,2
Salt & Straw,3640,4.5,-122.69827,45.52893,US,OR,2
Pip's Original Doughnuts & Chai,2421,4.5,-122.61384,45.5485,US,OR,1
Pine State Biscuits,3641,4.5,-122.6426891,45.5589173,US,OR,1
Andina Restaurant,2976,4.5,-122.684604,45.526348,US,OR,3
Blue Star Donuts,4018,4.0,-122.671272,45.496349,US,OR,1
Salt & Straw,1687,4.5,-122.64405,45.55928,US,OR,2
Voodoo Doughnut - Old Town,9149,3.5,-122.673083611421,45.5226120114276,US,OR,1
Salt & Straw,1394,4.5,-122.630574650262,45.5049914,US,OR,1
Deschutes Brewery Portland Public House,3085,4.0,-122.68187,45.52461,US,OR,2
The Waffle Window,1649,4.5,-122.6264,45.51182,US,OR,1
Luc Lac,3141,4.0,-122.675447,45.516868,US,OR,2
Lechon,1287,4.5,-122.67094,45.52129,US,OR,2
Nong's Khao Man Gai,1710,4.5,-122.659269462731,45.5223316574034,US,OR,2
Cheryl’s on 12th,1638,4.5,-122.6829834,45.5220184,US,OR,2
The Observatory,1888,4.5,-122.580217,45.519263,US,OR,2
Le Pigeon,1233,4.5,-122.657872,45.522796,US,OR,3
Portland City Grill,2875,4.0,-122.676166683219,45.522517,US,OR,3
Ovation Coffee & Tea,725,5.0,-122.6811774,45.5323949,US,OR,1
Broder Café,1287,4.5,-122.64021,45.50315,US,OR,2
Pambiche,1481,4.0,-122.636924008598,45.5266114238082,US,OR,2
Tin Shed Garden Cafe,1723,4.0,-122.650876,45.558987,US,OR,2
International Rose Test Garden,736,4.5,-122.705616,45.518602,US,OR,N/A
Grassa,1588,4.0,-122.683365529158,45.5221271141913,US,OR,2
PDX Sliders,805,4.5,-122.64974,45.473898,US,OR,1
Q Restaurant & Bar,759,4.5,-122.675052,45.516815,US,OR,2
Pine State Biscuits,1090,4.5,-122.654552,45.50476,US,OR,1
Petite Provence,1252,4.5,-122.64621,45.5589299,US,OR,2
Tōv,488,5.0,-122.63239,45.51229,US,OR,1
Blossoming Lotus,1150,4.5,-122.650834,45.535498,US,OR,2
Apizza Scholls,1543,4.0,-122.613131,45.512127,US,OR,2
Jam On Hawthorne,1459,4.0,-122.6430726,45.512142,US,OR,2
Portland Japanese Garden,1141,4.5,-122.708769,45.518138,US,OR,N/A
Olympia Provisions,955,4.5,-122.664292728836,45.5190372372082,US,OR,2
Mediterranean Exploration Company,771,4.5,-122.684474076721,45.5255436459797,US,OR,2
Swiss Hibiscus,508,5.0,-122.6514,45.55885,US,OR,2
Lardo,1209,4.0,-122.653066,45.512166,US,OR,2
Sivalai Thai Restaurant,820,4.5,-122.613243103027,45.5190544128418,US,OR,1
Ox,1015,4.5,-122.66213,45.53935,US,OR,3
Lardo,1073,4.0,-122.6835699,45.5220247,US,OR,2
Cuon - Vietnamese Street Food,539,4.5,-122.67607302943,45.5189283292234,US,OR,2
Kachka,902,4.5,-122.6544675,45.515782,US,OR,2
Nicholas Restaurant,1156,4.0,-122.6605804,45.5204904,US,OR,2
Gravy,1384,4.0,-122.67584,45.5517,US,OR,2
Voodoo Doughnut - Davis,1942,4.0,-122.65049,45.52454,US,OR,1
Cacao Drink Chocolate,525,4.5,-122.68396,45.52256,US,OR,2
Life of Pie Pizza,719,4.5,-122.666518,45.549394,US,OR,2
Stumptown Coffee Roasters,1028,4.0,-122.673437,45.521793,US,OR,1
Teardrop Cocktail Lounge,785,4.5,-122.68164173744,45.525217429293,US,OR,2
Laurelhurst Market,1097,4.0,-122.6320381,45.5231759,US,OR,3
Reading Terminal Market,5406,4.5,-75.1588545174235,39.953341464505,US,PA,2
Zahav,2917,4.5,-75.1451350778608,39.9462611465167,US,PA,3
Barbuzzo,2716,4.5,-75.16216,39.94999,US,PA,2
Beiler's Bakery,1286,4.5,-75.159218,39.953764,US,PA,1
Cafe La Maude,1309,4.5,-75.144364,39.963948,US,PA,2
Talula's Garden,1755,4.5,-75.1535421779099,39.9473272217862,US,PA,3
Vedge,1388,4.5,-75.1614279836694,39.9479310476302,US,PA,3
The Dandelion,2344,4.0,-75.170636,39.951004,US,PA,2
Morimoto,1827,4.5,-75.1532727008282,39.9496652298936,US,PA,4
Parc,2516,4.0,-75.1707273,39.9491724,US,PA,3
Nan Zhou Hand Drawn Noodle House,2066,4.0,-75.1569010985796,39.9554005670665,US,PA,1
El Vez,3035,4.0,-75.1617702841759,39.9497020026001,US,PA,2
Amada,2023,4.0,-75.14476,39.9487,US,PA,3
Dalessandro's Steaks and Hoagies,2405,4.5,-75.2059714,40.029494,US,PA,1
Eastern State Penitentiary Historic Site,789,4.5,-75.172483,39.968384,US,PA,N/A
Tommy DiNic's,2145,4.0,-75.1593960603483,39.953478370008,US,PA,2
Green Eggs Café,2550,4.0,-75.1624631121383,39.9481225532898,US,PA,2
The Franklin Fountain,1988,4.0,-75.14291,39.94957,US,PA,2
Vernick Food & Drink,956,4.5,-75.17485,39.950901,US,PA,3
Terakawa Ramen,1562,4.0,-75.15448,39.9553986,US,PA,2
John's Roast Pork,1444,4.5,-75.14502844377,39.9210273851256,US,PA,2
Philadelphia Museum of Art,732,4.5,-75.180969,39.965573,US,PA,N/A
Butcher and Singer,1207,4.5,-75.1661758,39.9493338,US,PA,4
Dim Sum Garden,2471,4.0,-75.156727,39.955399,US,PA,1
Monk's Cafe,2151,4.0,-75.16827,39.94771,US,PA,2
Sampan,1841,4.0,-75.1621570259495,39.9495313759,US,PA,2
Oyster House,1315,4.0,-75.16658,39.95022,US,PA,2
Sabrina's Café,1569,4.0,-75.1686044901787,39.9604147854253,US,PA,2
Chubby Cattle,922,4.5,-75.15622,39.95498,US,PA,N/A
Federal Donuts,1449,4.0,-75.168329,39.950589,US,PA,1
Luke's Lobster Rittenhouse,1099,4.5,-75.16917,39.95051,US,PA,2
Alma de Cuba,1320,4.0,-75.1685,39.95011,US,PA,3
Honey's Sit-N-Eat,1352,4.0,-75.1445007324219,39.9639701843262,US,PA,2
Suraya,910,4.5,-75.1339557766914,39.9736865005167,US,PA,2
Dizengoff,700,4.5,-75.1683346,39.9506511,US,PA,2
Tria Cafe Rittenhouse,860,4.5,-75.1704197,39.9509483,US,PA,2
IndeBlue,980,4.5,-75.1620259,39.9485389,US,PA,2
Bud & Marilyn's,1162,4.0,-75.162293,39.947787,US,PA,2
Cleavers,1141,4.0,-75.1706237792969,39.9513931274414,US,PA,2
Double Knot,1026,4.5,-75.162026185185,39.94967830824,US,PA,2
Gran Caffe L'Aquila,971,4.5,-75.1695,39.95127,US,PA,2
Tria Cafe Wash West,754,4.5,-75.1609139,39.9466238,US,PA,2
Fogo de Chão Brazilian Steakhouse,1342,4.0,-75.1629711,39.9509166,US,PA,3
Buddakan,1472,4.0,-75.1471667,39.9489186,US,PA,3
Han Dynasty,1444,4.0,-75.1435844420196,39.9483978526255,US,PA,2
Jim's South St,2593,3.5,-75.149272,39.941498,US,PA,1
Cafe Lift,1074,4.0,-75.159706,39.960346,US,PA,2
Sabrina's Café,1166,4.0,-75.158236,39.938871,US,PA,2
Abe Fisher,595,4.5,-75.1682812760574,39.9507508654892,US,PA,3
Elixr Coffee Roasters,782,4.5,-75.1667326511781,39.9493333402848,US,PA,1
Los Andes Restaurant,2392,4.5,-71.4371953681014,41.8332008774112,US,RI,2
Pastiche,1084,4.5,-71.42656,41.82414,US,RI,2
East Side Pockets,1018,4.5,-71.40104,41.8296,US,RI,1
Kitchen,636,4.5,-71.42197,41.82035,US,RI,2
Gracie's,658,4.5,-71.41585,41.82197,US,RI,3
Nicks On Broadway,1005,4.5,-71.434813,41.818456,US,RI,2
Enoteca Umberto,345,4.5,-71.4265203,41.8235104491964,US,RI,4
Julians,1328,4.0,-71.4283668214766,41.8200053095932,US,RI,2
Tallulah's Taqueria,723,4.5,-71.392238,41.822165,US,RI,2
Den Den Cafe Asiana,633,4.5,-71.4080846,41.8288164,US,RI,2
The Grange,751,4.0,-71.4225387,41.8212779,US,RI,2
Hemenway's Restaurant,732,4.0,-71.4069133352762,41.824213500925,US,RI,3
Ellie's,391,4.5,-71.41305,41.82155,US,RI,2
The District,526,4.5,-71.4076,41.81731,US,RI,2
North,502,4.0,-71.4158219588282,41.8231661623836,US,RI,2
Massimo Restaurant,541,4.5,-71.42237,41.82312,US,RI,2
Providence Coal Fired Pizza,648,4.0,-71.4150314,41.8213654,US,RI,2
Flatbread - Providence,368,4.5,-71.4004584,41.8299195,US,RI,2
Waterman Grille,515,4.5,-71.3810316,41.8272337,US,RI,3
The Eddy,388,4.5,-71.4122083,41.8228961,US,RI,2
birch,234,4.5,-71.415986,41.822454,US,RI,3
Broadway Bistro,340,4.5,-71.4244401,41.82113,US,RI,2
Olneyville New York System,429,4.5,-71.4441261,41.8163709,US,RI,1
Providence Oyster Bar,481,4.0,-71.42741,41.82385,US,RI,3
Al Forno Restaurant,584,4.0,-71.40085,41.81712,US,RI,3
Harry's Bar & Burger,653,4.0,-71.409293,41.828261,US,RI,1
Seven Stars Bakery,419,4.5,-71.39505,41.84957,US,RI,2
Siena,505,4.0,-71.425905,41.823441,US,RI,3
Seven Stars Bakery,280,4.5,-71.4289829,41.8197608,US,RI,2
El Rancho Grande,540,4.0,-71.44829,41.8139899,US,RI,2
Hometown Cafe & Poké Bar,163,5.0,-71.4021104,41.8435341,US,RI,2
Bayberry Beer Hall,269,4.5,-71.42258,41.81927,US,RI,2
Coffee Exchange,374,4.0,-71.399206,41.819283,US,RI,2
Rogue Island Local Kitchen & Bar,488,4.0,-71.4104641716542,41.8234995102262,US,RI,2
